taxonID	habitat
23749602	freshwater
23749603	freshwater
23749609	freshwater
23749611	freshwater
23749612	freshwater
23749613	freshwater
23749614	freshwater
23749617	freshwater
23749618	freshwater
23749619	marine
23749620	marine
23749621	marine
23749622	marine
23749623	marine
23749624	marine
23749625	brackish
23749625	freshwater
23749625	marine
23749626	marine
23749627	marine
23749628	marine
23749631	marine
23749632	marine
23749633	marine
23749634	marine
23749635	marine
23749636	marine
23749637	marine
23749638	marine
23749639	marine
23749640	marine
23749641	marine
23749642	marine
23749643	marine
23749644	marine
23749645	marine
23749646	marine
23749647	marine
23749648	marine
23749649	marine
23749650	marine
23749651	marine
23749652	marine
23749653	marine
23749654	marine
23749657	marine
23749658	marine
23749659	marine
23749660	marine
23749661	marine
23749662	marine
23749663	marine
23749664	marine
23749665	marine
23749666	marine
23749667	marine
23749668	marine
23749669	marine
23749670	marine
23749671	marine
23749672	marine
23749673	marine
23749674	marine
23749675	marine
23749676	marine
23749677	marine
23749678	marine
23749679	marine
23749680	marine
23749681	marine
23749682	marine
23749683	marine
23749684	marine
23749685	marine
23749686	marine
23749687	marine
23749688	marine
23749689	marine
23749690	marine
23749692	marine
23749693	marine
23749694	marine
23749695	marine
23749696	marine
23749697	marine
23749699	marine
23749701	marine
23749702	marine
23749703	marine
23749704	marine
23749706	marine
23749708	marine
23749709	marine
23749711	marine
23749712	marine
23749713	marine
23749714	marine
23749715	marine
23749716	marine
23749717	marine
23749718	marine
23749719	marine
23749720	marine
23749721	marine
23749722	marine
23749723	marine
23749724	marine
23749725	marine
23749726	marine
23749727	marine
23749728	marine
23749729	marine
23749730	marine
23749731	marine
23749732	marine
23749733	marine
23749734	marine
23749735	marine
23749738	marine
23749741	marine
23749742	marine
23749744	marine
23749747	marine
23749748	marine
23749749	marine
23749750	marine
23749751	marine
23749752	marine
23749753	marine
23749754	marine
23749755	marine
23749756	marine
23749757	marine
23749758	marine
23749759	marine
23749760	marine
23749761	marine
23749762	marine
23749763	marine
23749764	marine
23749766	marine
23749767	marine
23749768	marine
23749769	marine
23749770	marine
23749771	marine
23749772	marine
23749773	marine
23749774	marine
23749775	marine
23749777	marine
23749778	marine
23749779	marine
23749781	marine
23749782	marine
23749783	marine
23749784	marine
23749785	marine
23749786	marine
23749787	marine
23749788	marine
23749789	marine
23749790	marine
23749791	marine
23749792	marine
23749793	marine
23749794	marine
23749795	marine
23749796	marine
23749797	marine
23749798	marine
23749799	marine
23749802	marine
23749803	marine
23749804	brackish
23749804	marine
23749805	marine
23749806	marine
23749807	marine
23749808	marine
23749811	marine
23749812	marine
23749814	marine
23749815	marine
23749816	marine
23749817	marine
23749818	marine
23749819	freshwater
23749820	marine
23749821	freshwater
23749822	marine
23749823	marine
23749824	marine
23749825	marine
23749826	marine
23749827	marine
23749828	marine
23749830	marine
23749831	marine
23749832	marine
23749835	marine
23749836	marine
23749837	marine
23749838	marine
23749839	marine
23749840	marine
23749841	marine
23749842	marine
23749843	marine
23749844	marine
23749845	brackish
23749845	freshwater
23749846	brackish
23749846	freshwater
23749847	marine
23749849	marine
23749850	marine
23749851	marine
23749852	marine
23749853	marine
23749854	marine
23749855	marine
23749856	marine
23749857	marine
23749858	marine
23749859	marine
23749860	marine
23749861	marine
23749862	marine
23749863	marine
23749864	marine
23749865	marine
23749866	marine
23749867	marine
23749869	brackish
23749869	freshwater
23749869	marine
23749870	marine
23749872	marine
23749874	marine
23749875	marine
23749876	marine
23749877	brackish
23749877	marine
23749879	freshwater
23749880	brackish
23749880	freshwater
23749880	marine
23749881	freshwater
23749882	brackish
23749882	freshwater
23749882	marine
23749883	marine
23749884	marine
23749885	marine
23749886	marine
23749887	marine
23749888	marine
23749889	marine
23749890	marine
23749891	marine
23749892	marine
23749893	marine
23749894	freshwater
23749895	marine
23749896	marine
23749899	marine
23749900	marine
23749901	marine
23749902	marine
23749903	marine
23749904	marine
23749905	marine
23749906	marine
23749907	marine
23749908	marine
23749911	marine
23749912	marine
23749914	marine
23749915	marine
23749926	marine
23749928	marine
23749929	marine
23749930	marine
23749931	marine
23749932	marine
23749933	marine
23749934	marine
23749935	marine
23749936	marine
23749937	marine
23749938	marine
23749939	marine
23749940	marine
23749941	marine
23749942	marine
23749943	marine
23749944	marine
23749945	marine
23749946	marine
23749947	brackish
23749947	marine
23749948	marine
23749949	marine
23749950	marine
23749951	marine
23749952	marine
23749953	marine
23749954	marine
23749955	marine
23749956	brackish
23749956	marine
23749957	marine
23749958	marine
23749959	marine
23749960	brackish
23749960	marine
23749961	brackish
23749961	marine
23749962	marine
23749963	marine
23749964	marine
23749965	marine
23749966	marine
23749967	marine
23749968	marine
23749969	marine
23749972	marine
23749973	marine
23749974	marine
23749975	marine
23749976	marine
23749977	brackish
23749977	marine
23749978	marine
23749979	freshwater
23749982	marine
23749983	marine
23749985	freshwater
23749988	freshwater
23749989	brackish
23749989	freshwater
23749990	marine
23749991	marine
23749992	marine
23749993	marine
23749994	marine
23749995	marine
23750010	marine
23750013	marine
23750018	marine
23750019	marine
23750020	marine
23750021	marine
23750022	marine
23750023	marine
23750024	marine
23750025	marine
23750026	marine
23750027	marine
23750028	marine
23750029	marine
23750030	marine
23750031	brackish
23750031	marine
23750032	marine
23750033	marine
23750034	marine
23750035	marine
23750036	marine
23750037	marine
23750038	marine
23750039	marine
23750040	marine
23750041	marine
23750042	marine
23750043	marine
23750044	marine
23750045	marine
23750046	marine
23750047	marine
23750048	marine
23750049	marine
23750050	freshwater
23750051	freshwater
23750052	freshwater
23750053	freshwater
23750054	freshwater
23750055	freshwater
23750056	freshwater
23750057	freshwater
23750058	freshwater
23750059	freshwater
23750060	freshwater
23750061	marine
23750062	marine
23750063	marine
23750064	marine
23750065	marine
23750066	marine
23750067	marine
23750068	brackish
23750068	marine
23750069	marine
23750070	marine
23750071	marine
23750072	marine
23750073	marine
23750074	marine
23750075	marine
23750076	marine
23750077	marine
23750078	marine
23750079	marine
23750080	marine
23750081	marine
23750082	marine
23750083	marine
23750084	marine
23750085	marine
23750086	freshwater
23750087	freshwater
23750088	freshwater
23750089	freshwater
23750090	freshwater
23750091	freshwater
23750096	marine
23750098	marine
23750099	marine
23750100	freshwater
23750101	brackish
23750101	freshwater
23750102	brackish
23750102	freshwater
23750103	freshwater
23750104	freshwater
23750105	freshwater
23750106	freshwater
23750107	freshwater
23750108	freshwater
23750109	freshwater
23750110	freshwater
23750111	freshwater
23750112	freshwater
23750113	freshwater
23750114	freshwater
23750115	freshwater
23750116	freshwater
23750117	marine
23750118	marine
23750119	marine
23750120	marine
23750122	marine
23750124	marine
23750125	marine
23750126	marine
23750127	marine
23750129	marine
23750131	marine
23750132	marine
23750133	marine
23750134	marine
23750135	marine
23750136	marine
23750137	marine
23750138	marine
23750140	marine
23750141	marine
23750142	marine
23750143	marine
23750145	marine
23750146	marine
23750148	marine
23750150	marine
23750151	marine
23750153	marine
23750154	marine
23750155	brackish
23750155	freshwater
23750155	marine
23750156	brackish
23750156	freshwater
23750156	marine
23750157	marine
23750158	marine
23750159	marine
23750160	marine
23750161	marine
23750162	marine
23750163	marine
23750164	marine
23750165	marine
23750166	brackish
23750166	freshwater
23750166	marine
23750170	marine
23750171	marine
23750172	marine
23750173	brackish
23750173	marine
23750174	brackish
23750174	marine
23750176	brackish
23750176	marine
23750177	marine
23750178	brackish
23750178	freshwater
23750179	marine
23750180	marine
23750181	marine
23750182	brackish
23750182	marine
23750183	marine
23750184	marine
23750185	marine
23750186	marine
23750187	marine
23750188	freshwater
23750189	marine
23750190	brackish
23750190	freshwater
23750190	marine
23750198	brackish
23750198	marine
23750199	marine
23750200	marine
23750201	brackish
23750201	marine
23750202	brackish
23750202	marine
23750203	brackish
23750203	marine
23750204	marine
23750205	brackish
23750205	freshwater
23750206	marine
23750207	marine
23750208	marine
23750209	marine
23750210	marine
23750211	marine
23750212	marine
23750213	freshwater
23750214	marine
23750216	marine
23750217	marine
23750219	marine
23750223	brackish
23750223	marine
23750224	marine
23750225	marine
23750226	brackish
23750226	freshwater
23750226	marine
23750227	marine
23750228	marine
23750229	marine
23750232	marine
23750234	marine
23750235	brackish
23750235	marine
23750237	marine
23750238	marine
23750239	marine
23750240	brackish
23750240	marine
23750241	marine
23750242	marine
23750243	marine
23750244	marine
23750245	marine
23750246	marine
23750247	marine
23750250	marine
23750251	marine
23750252	marine
23750253	marine
23750254	marine
23750255	marine
23750256	marine
23750257	marine
23750258	brackish
23750258	marine
23750259	marine
23750260	marine
23750261	freshwater
23750262	freshwater
23750263	freshwater
23750264	freshwater
23750265	marine
23750266	brackish
23750266	marine
23750267	marine
23750268	marine
23750270	freshwater
23750271	freshwater
23750272	freshwater
23750273	freshwater
23750274	freshwater
23750275	freshwater
23750276	freshwater
23750277	brackish
23750277	freshwater
23750277	marine
23750278	freshwater
23750279	freshwater
23750280	freshwater
23750282	freshwater
23750283	freshwater
23750284	freshwater
23750285	freshwater
23750286	brackish
23750286	freshwater
23750286	marine
23750288	marine
23750290	brackish
23750290	marine
23750292	brackish
23750292	marine
23750293	marine
23750294	marine
23750295	marine
23750296	marine
23750298	marine
23750299	marine
23750300	marine
23750301	marine
23750302	marine
23750303	marine
23750304	marine
23750305	marine
23750306	marine
23750307	marine
23750308	marine
23750309	marine
23750310	marine
23750311	marine
23750316	marine
23750317	marine
23750318	marine
23750319	brackish
23750319	freshwater
23750319	marine
23750320	marine
23750321	marine
23750322	marine
23750323	marine
23750324	marine
23750325	brackish
23750327	marine
23750329	brackish
23750329	marine
23750330	brackish
23750330	marine
23750331	marine
23750332	marine
23750333	marine
23750334	marine
23750335	marine
23750337	marine
23750338	brackish
23750338	marine
23750339	marine
23750340	marine
23750341	marine
23750342	marine
23750343	marine
23750344	marine
23750345	marine
23750346	brackish
23750346	marine
23750347	brackish
23750347	freshwater
23750347	marine
23750348	brackish
23750348	marine
23750349	marine
23750350	marine
23750351	marine
23750352	marine
23750353	marine
23750354	marine
23750355	freshwater
23750356	freshwater
23750358	freshwater
23750359	freshwater
23750362	freshwater
23750363	freshwater
23750364	freshwater
23750365	freshwater
23750366	freshwater
23750367	freshwater
23750368	freshwater
23750371	freshwater
23750372	freshwater
23750373	freshwater
23750377	freshwater
23750379	freshwater
23750380	freshwater
23750382	freshwater
23750383	freshwater
23750385	freshwater
23750386	brackish
23750386	freshwater
23750387	freshwater
23750388	freshwater
23750389	marine
23750390	marine
23750391	marine
23750392	marine
23750393	marine
23750394	marine
23750396	brackish
23750396	freshwater
23750397	brackish
23750397	marine
23750398	marine
23750399	marine
23750400	marine
23750401	marine
23750403	freshwater
23750404	freshwater
23750405	freshwater
23750406	marine
23750407	marine
23750408	marine
23750409	marine
23750410	marine
23750411	brackish
23750411	marine
23750412	freshwater
23750414	marine
23750415	freshwater
23750416	marine
23750417	marine
23750418	marine
23750419	marine
23750420	freshwater
23750422	freshwater
23750423	marine
23750424	freshwater
23750425	freshwater
23750426	marine
23750428	marine
23750429	marine
23750430	marine
23750431	marine
23750433	freshwater
23750434	freshwater
23750436	brackish
23750436	freshwater
23750436	marine
23750438	freshwater
23750439	freshwater
23750440	marine
23750441	freshwater
23750442	freshwater
23750443	freshwater
23750444	freshwater
23750445	freshwater
23750446	freshwater
23750447	freshwater
23750448	freshwater
23750449	freshwater
23750450	freshwater
23750451	freshwater
23750452	freshwater
23750453	freshwater
23750454	freshwater
23750455	freshwater
23750459	freshwater
23750460	freshwater
23750461	freshwater
23750462	freshwater
23750463	freshwater
23750464	marine
23750466	marine
23750467	marine
23750468	marine
23750469	marine
23750470	marine
23750471	marine
23750472	marine
23750473	marine
23750474	brackish
23750474	marine
23750475	marine
23750476	marine
23750477	marine
23750478	marine
23750479	marine
23750480	marine
23750481	marine
23750482	marine
23750483	marine
23750484	brackish
